sample-id	age_day	stage	pig_id	wean_day	litter	treatment	treat_type	sex	seq_region	platform	country	study	SRA	paper	Run
mSys21w28id56con35	35	weaning	mSys21_56	28	mSys21_5	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807953
mSys21w28id56con42	42	weaning	mSys21_56	28	mSys21_5	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807938
mSys21w28id56con49	49	weaning	mSys21_56	28	mSys21_5	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807924
mSys21w28id56con56	56	weaning	mSys21_56	28	mSys21_5	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807905
mSys21w28id56con70	70	growing	mSys21_56	28	mSys21_5	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807891
mSys21w28id56con84	84	growing	mSys21_56	28	mSys21_5	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807877
mSys21w28id56con112	112	growing	mSys21_56	28	mSys21_5	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807864
mSys21w28id56con140	140	finishing	mSys21_56	28	mSys21_5	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807851
mSys21w21id61con4	4	suckling	mSys21_61	21	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808410
mSys21w21id61con7	7	suckling	mSys21_61	21	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808395
mSys21w21id61con11	11	suckling	mSys21_61	21	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808379
mSys21w21id61con14	14	suckling	mSys21_61	21	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808366
mSys21w21id61con15	15	suckling	mSys21_61	21	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808353
mSys21w21id61con18	18	suckling	mSys21_61	21	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808339
mSys21w21id61con21	21	suckling	mSys21_61	21	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808326
mSys21w21id61con22	22	weaning	mSys21_61	21	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808312
mSys21w21id61con25	25	weaning	mSys21_61	21	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808268
mSys21w21id61con28	28	weaning	mSys21_61	21	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808256
mSys21w21id61con29	29	weaning	mSys21_61	21	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807820
mSys21w21id61con32	32	weaning	mSys21_61	21	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807808
mSys21w21id61con35	35	weaning	mSys21_61	21	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807796
mSys21w21id61con42	42	weaning	mSys21_61	21	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808171
mSys21w21id61con49	49	weaning	mSys21_61	21	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808159
mSys21w21id61con56	56	weaning	mSys21_61	21	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808148
mSys21w21id61con70	70	growing	mSys21_61	21	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808207
mSys21w21id61con84	84	growing	mSys21_61	21	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808197
mSys21w21id61con112	112	growing	mSys21_61	21	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808187
mSys21w21id61con140	140	finishing	mSys21_61	21	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807786
mSys21w21id61con155	155	finishing	mSys21_61	21	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807778
mSys21w21id62con4	4	suckling	mSys21_62	21	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808409
mSys21w21id62con7	7	suckling	mSys21_62	21	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808394
mSys21w21id62con11	11	suckling	mSys21_62	21	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808378
mSys21w21id62con14	14	suckling	mSys21_62	21	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808365
mSys21w21id62con15	15	suckling	mSys21_62	21	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808352
mSys21w21id62con18	18	suckling	mSys21_62	21	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808338
mSys21w21id62con21	21	suckling	mSys21_62	21	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808325
mSys21w21id62con22	22	weaning	mSys21_62	21	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808311
mSys21w21id62con25	25	weaning	mSys21_62	21	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808267
mSys21w21id62con28	28	weaning	mSys21_62	21	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808255
mSys21w21id62con29	29	weaning	mSys21_62	21	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807819
mSys21w21id62con32	32	weaning	mSys21_62	21	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807807
mSys21w21id62con35	35	weaning	mSys21_62	21	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807795
mSys21w21id62con42	42	weaning	mSys21_62	21	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808170
mSys21w21id62con49	49	weaning	mSys21_62	21	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808158
mSys21w21id62con56	56	weaning	mSys21_62	21	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808147
mSys21w21id62con70	70	growing	mSys21_62	21	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808206
mSys21w21id62con84	84	growing	mSys21_62	21	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808193
mSys21w21id62con112	112	growing	mSys21_62	21	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808186
mSys21w21id62con140	140	finishing	mSys21_62	21	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807785
mSys21w21id62con155	155	finishing	mSys21_62	21	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807776
mSys21w14id63con4	4	suckling	mSys21_63	14	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807922
mSys21w14id63con7	7	suckling	mSys21_63	14	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808007
mSys21w14id63con11	11	suckling	mSys21_63	14	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808369
mSys21w14id63con14	14	suckling	mSys21_63	14	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808213
mSys21w14id63con15	15	weaning	mSys21_63	14	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808021
mSys21w14id63con18	18	weaning	mSys21_63	14	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807894
mSys21w14id63con21	21	weaning	mSys21_63	14	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808098
mSys21w14id63con22	22	weaning	mSys21_63	14	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808085
mSys21w14id63con25	25	weaning	mSys21_63	14	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808071
mSys21w14id63con28	28	weaning	mSys21_63	14	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808057
mSys21w14id63con29	29	weaning	mSys21_63	14	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808012
mSys21w14id63con32	32	weaning	mSys21_63	14	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808000
mSys21w14id63con35	35	weaning	mSys21_63	14	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807988
mSys21w14id63con42	42	weaning	mSys21_63	14	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808493
mSys21w14id63con49	49	weaning	mSys21_63	14	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808478
mSys21w14id63con56	56	weaning	mSys21_63	14	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808467
mSys21w14id63con70	70	growing	mSys21_63	14	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808455
mSys21w14id63con84	84	growing	mSys21_63	14	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808445
mSys21w14id63con112	112	growing	mSys21_63	14	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808434
mSys21w14id63con140	140	finishing	mSys21_63	14	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808425
mSys21w14id64con4	4	suckling	mSys21_64	14	mSys21_6	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808238
mSys21w14id64con7	7	suckling	mSys21_64	14	mSys21_6	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808457
mSys21w14id64con11	11	suckling	mSys21_64	14	mSys21_6	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808270
mSys21w14id64con14	14	suckling	mSys21_64	14	mSys21_6	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807755
mSys21w14id64con15	15	weaning	mSys21_64	14	mSys21_6	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808215
mSys21w14id64con18	18	weaning	mSys21_64	14	mSys21_6	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807828
mSys21w14id64con21	21	weaning	mSys21_64	14	mSys21_6	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808094
mSys21w14id64con22	22	weaning	mSys21_64	14	mSys21_6	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808080
mSys21w14id64con25	25	weaning	mSys21_64	14	mSys21_6	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808066
mSys21w14id64con28	28	weaning	mSys21_64	14	mSys21_6	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808052
mSys21w14id64con29	29	weaning	mSys21_64	14	mSys21_6	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808006
mSys21w14id64con32	32	weaning	mSys21_64	14	mSys21_6	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807994
mSys21w14id64con35	35	weaning	mSys21_64	14	mSys21_6	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808499
mSys21w14id64con42	42	weaning	mSys21_64	14	mSys21_6	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808486
mSys21w14id64con49	49	weaning	mSys21_64	14	mSys21_6	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808474
mSys21w14id64con56	56	weaning	mSys21_64	14	mSys21_6	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808463
mSys21w14id64con70	70	growing	mSys21_64	14	mSys21_6	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808452
mSys21w14id64con84	84	growing	mSys21_64	14	mSys21_6	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808441
mSys21w14id64con112	112	growing	mSys21_64	14	mSys21_6	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808431
mSys21w14id64con140	140	finishing	mSys21_64	14	mSys21_6	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808421
mSys21w28id65con4	4	suckling	mSys21_65	28	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807774
mSys21w28id65con7	7	suckling	mSys21_65	28	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807756
mSys21w28id65con11	11	suckling	mSys21_65	28	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807737
mSys21w28id65con14	14	suckling	mSys21_65	28	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807719
mSys21w28id65con15	15	suckling	mSys21_65	28	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807703
mSys21w28id65con18	18	suckling	mSys21_65	28	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808041
mSys21w28id65con21	21	suckling	mSys21_65	28	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808025
mSys21w28id65con22	22	suckling	mSys21_65	28	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808301
mSys21w28id65con25	25	suckling	mSys21_65	28	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808285
mSys21w28id65con28	28	suckling	mSys21_65	28	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808235
mSys21w28id65con29	29	weaning	mSys21_65	28	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808220
mSys21w28id65con32	32	weaning	mSys21_65	28	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807977
mSys21w28id65con35	35	weaning	mSys21_65	28	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807961
mSys21w28id65con42	42	weaning	mSys21_65	28	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807946
mSys21w28id66con4	4	suckling	mSys21_66	28	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807773
mSys21w28id66con7	7	suckling	mSys21_66	28	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807754
mSys21w28id66con11	11	suckling	mSys21_66	28	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807736
mSys21w28id66con14	14	suckling	mSys21_66	28	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807718
mSys21w28id66con15	15	suckling	mSys21_66	28	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807702
mSys21w28id66con18	18	suckling	mSys21_66	28	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808040
mSys21w28id66con21	21	suckling	mSys21_66	28	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808024
mSys21w28id66con22	22	suckling	mSys21_66	28	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808300
mSys21w28id66con25	25	suckling	mSys21_66	28	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808284
mSys21w28id66con28	28	suckling	mSys21_66	28	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808234
mSys21w28id66con29	29	weaning	mSys21_66	28	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808219
mSys21w28id66con32	32	weaning	mSys21_66	28	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807975
mSys21w28id66con35	35	weaning	mSys21_66	28	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807960
mSys21w28id66con42	42	weaning	mSys21_66	28	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807945
mSys21w28id66con49	49	weaning	mSys21_66	28	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807930
mSys21w28id66con56	56	weaning	mSys21_66	28	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807912
mSys21w28id66con70	70	growing	mSys21_66	28	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807898
mSys21w28id66con84	84	growing	mSys21_66	28	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807884
mSys21w28id66con112	112	growing	mSys21_66	28	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807869
mSys21w28id66con140	140	finishing	mSys21_66	28	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807856
mSys21w28id66con155	155	finishing	mSys21_66	28	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807843
mSys21w28id71con4	4	suckling	mSys21_71	28	mSys21_7	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807759
mSys21w28id71con7	7	suckling	mSys21_71	28	mSys21_7	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807740
mSys21w28id71con11	11	suckling	mSys21_71	28	mSys21_7	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807722
mSys21w28id71con14	14	suckling	mSys21_71	28	mSys21_7	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807705
mSys21w28id71con15	15	suckling	mSys21_71	28	mSys21_7	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808044
mSys21w28id71con18	18	suckling	mSys21_71	28	mSys21_7	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808027
mSys21w28id71con21	21	suckling	mSys21_71	28	mSys21_7	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808304
mSys21w28id71con22	22	suckling	mSys21_71	28	mSys21_7	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808287
mSys21w28id71con25	25	suckling	mSys21_71	28	mSys21_7	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808239
mSys21w28id71con28	28	suckling	mSys21_71	28	mSys21_7	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808221
mSys21w28id71con29	29	weaning	mSys21_71	28	mSys21_7	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807978
mSys21w28id71con32	32	weaning	mSys21_71	28	mSys21_7	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807962
mSys21w28id71con35	35	weaning	mSys21_71	28	mSys21_7	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807947
mSys21w28id71con42	42	weaning	mSys21_71	28	mSys21_7	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807931
mSys21w28id71con49	49	weaning	mSys21_71	28	mSys21_7	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807913
mSys21w28id71con56	56	weaning	mSys21_71	28	mSys21_7	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807899
mSys21w28id71con70	70	growing	mSys21_71	28	mSys21_7	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807885
mSys21w28id71con84	84	growing	mSys21_71	28	mSys21_7	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807870
mSys21w28id71con112	112	growing	mSys21_71	28	mSys21_7	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807857
mSys21w28id71con140	140	finishing	mSys21_71	28	mSys21_7	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807844
mSys21w21id72con4	4	suckling	mSys21_72	21	mSys21_7	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808397
mSys21w21id72con7	7	suckling	mSys21_72	21	mSys21_7	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808382
mSys21w21id72con11	11	suckling	mSys21_72	21	mSys21_7	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808367
mSys21w21id72con14	14	suckling	mSys21_72	21	mSys21_7	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808354
mSys21w21id72con15	15	suckling	mSys21_72	21	mSys21_7	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808340
mSys21w21id72con18	18	suckling	mSys21_72	21	mSys21_7	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808327
mSys21w21id72con21	21	suckling	mSys21_72	21	mSys21_7	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808314
mSys21w21id72con22	22	weaning	mSys21_72	21	mSys21_7	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808269
mSys21w21id72con25	25	weaning	mSys21_72	21	mSys21_7	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808257
mSys21w21id72con28	28	weaning	mSys21_72	21	mSys21_7	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807821
mSys21w21id72con29	29	weaning	mSys21_72	21	mSys21_7	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807809
mSys21w21id72con32	32	weaning	mSys21_72	21	mSys21_7	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807797
mSys21w21id72con35	35	weaning	mSys21_72	21	mSys21_7	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808172
mSys21w21id72con42	42	weaning	mSys21_72	21	mSys21_7	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808160
mSys21w28id73con4	4	suckling	mSys21_73	28	mSys21_7	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807758
mSys21w28id73con7	7	suckling	mSys21_73	28	mSys21_7	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807739
mSys21w14id73con4	4	suckling	mSys21_73	14	mSys21_7	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808061
mSys21w14id73con7	7	suckling	mSys21_73	14	mSys21_7	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808391
mSys21w14id73con11	11	suckling	mSys21_73	14	mSys21_7	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808166
mSys21w14id73con14	14	suckling	mSys21_73	14	mSys21_7	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808043
mSys21w14id73con15	15	weaning	mSys21_73	14	mSys21_7	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807917
mSys21w14id73con18	18	weaning	mSys21_73	14	mSys21_7	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808116
mSys21w14id73con21	21	weaning	mSys21_73	14	mSys21_7	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808087
mSys21w14id73con22	22	weaning	mSys21_73	14	mSys21_7	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808074
